Date,cond_vol
2014-02-28,10.029404284226327
2014-03-31,8.058940011001248
2014-04-30,6.732979904037986
2014-05-31,5.932742204128738
2014-06-30,5.557547159828343
2014-07-31,5.586899233099323
2014-08-31,6.514527473890247
2014-09-30,6.06269195638405
2014-10-31,7.898742825592879
2014-11-30,9.162652399812409
2014-12-31,15.102180063608595
2015-01-31,17.268522443777556
2015-02-28,13.609476030106546
2015-03-31,14.926781759342063
2015-04-30,13.81078085867797
2015-05-31,16.281866734052777
2015-06-30,12.007279577489605
2015-07-31,9.350120648385985
2015-08-31,14.880185113016548
2015-09-30,11.280415359510943
2015-10-31,11.37371704056447
2015-11-30,8.884639595405545
2015-12-31,9.92895104431175
2016-01-31,14.087026646894492
2016-02-29,11.45321308536326
2016-03-31,9.084184558055496
2016-04-30,9.660917258551065
2016-05-31,14.91244331945067
2016-06-30,11.240870605627094
2016-07-31,8.650803002931493
2016-08-31,12.431488849647605
2016-09-30,11.575165781454992
2016-10-31,9.29049948610937
2016-11-30,7.496854706885005
2016-12-31,6.994489215670168
2017-01-31,9.258072748752655
2017-02-28,7.426320447520227
2017-03-31,6.321994528237048
2017-04-30,6.589127815991762
2017-05-31,6.001763725836494
2017-06-30,5.813120037511759
2017-07-31,6.280158454254579
2017-08-31,8.40150160846514
2017-09-30,6.900100195922221
2017-10-31,8.628067922496772
2017-11-30,8.212839962861974
2017-12-31,7.172075563360471
2018-01-31,6.9002498253884506
2018-02-28,6.480932840850853
2018-03-31,6.587685278083566
2018-04-30,7.289563752150531
2018-05-31,7.661692775437027
2018-06-30,6.791640976900086
2018-07-31,6.1654179138973175
2018-08-31,7.129663216086756
2018-09-30,6.745199591285715
2018-10-31,7.367032215734821
2018-11-30,8.67038574867487
2018-12-31,17.85309937444941
2019-01-31,14.190290717803881
2019-02-28,14.005836933731485
2019-03-31,11.280220023755954
2019-04-30,8.983005912366783
2019-05-31,8.333313658973331
2019-06-30,10.457539405326486
2019-07-31,8.418609731183428
2019-08-31,7.032380464022188
2019-09-30,7.827731484878188
2019-10-31,6.566928116098621
2019-11-30,5.863893233983638
2019-12-31,5.9535492336187845
2020-01-31,6.616136684174304
2020-02-29,10.11595144122665
2020-03-31,12.140940663898562
2020-04-30,18.81783206257006
2020-05-31,15.312390861062845
2020-06-30,24.697215899192653
2020-07-31,20.294973312567382
2020-08-31,15.033470252229312
2020-09-30,11.505992939543138
2020-10-31,10.983329307433172
2020-11-30,10.27817209180241
2020-12-31,17.633253120516333
2021-01-31,14.01261494819151
2021-02-28,11.57761006786926
2021-03-31,14.167631356352484
2021-04-30,10.859666635461434
2021-05-31,9.204840840327828
2021-06-30,7.730946338306531
2021-07-31,8.20217154457134
2021-08-31,6.858418991055874
2021-09-30,6.661352874149214
2021-10-31,7.603482831947455
2021-11-30,7.983554881046817
2021-12-31,13.423454422594578
2022-01-31,11.921266836787948
2022-02-28,13.850020424990932
2022-03-31,12.318138348381298
2022-04-30,10.312345613842396
2022-05-31,8.11358964364494
2022-06-30,10.182961473511089
2022-07-31,9.111863444922353
2022-08-31,7.826045337507242
2022-09-30,10.771622153736809
2022-10-31,10.299323968495115
2022-11-30,9.456394140887687
2022-12-31,10.14752929856463
2023-01-31,7.971207645023034
2023-02-28,6.722324062711622
2023-03-31,5.938725266007777
2023-04-30,6.3931336199392055
2023-05-31,5.743628562265759
2023-06-30,7.985921939075303
2023-07-31,6.946540333588491
2023-08-31,10.626797557717689
2023-09-30,8.324352306569253
2023-10-31,9.17417051792165
2023-11-30,9.266564589785235
2023-12-31,8.196726481654913
2024-01-31,8.24864680272124
2024-02-29,7.832065732534726
2024-03-31,6.735844689189375
2024-04-30,6.638703306950643
2024-05-31,5.884813624400206
2024-06-30,7.269317334455391
2024-07-31,7.279137799375595
2024-08-31,7.647558029364356
2024-09-30,6.631377072214515
2024-10-31,8.455075140129924
2024-11-30,7.043811722774545
2024-12-31,6.105276051544503
